Motif_id	Feature_1	Feature_2	Feature_3	Feature_4	Feature_5	Feature_6	Feature_7	Feature_8	Feature_9	Feature_10	Feature_11	Feature_12	Feature_13	Feature_14	Feature_15	Feature_16	Feature_17	Feature_18	Feature_19	Feature_20	Feature_21	Feature_22	Feature_23	Feature_24	Feature_25	Feature_26	Feature_27	Feature_28	Feature_29	Feature_30	Feature_31	Feature_32	Feature_33	Feature_34	Feature_35	Feature_36	Feature_37	Feature_38	Feature_39	Feature_40	Feature_41	Feature_42	Feature_43	Feature_44	Feature_45	Feature_46	Feature_47	Feature_48	Feature_49	Feature_50	Feature_51	Feature_52	Feature_53	Feature_54	Feature_55	Feature_56	Feature_57	Feature_58	Feature_59	Feature_60	Feature_61	Feature_62	Feature_63	Feature_64	Feature_65	Feature_66	Feature_67	Feature_68	Feature_69	Feature_70	Feature_71	Feature_72	Feature_73	Feature_74	Feature_75	Feature_76	Feature_77	Feature_78	Feature_79	Feature_80	Feature_81	Feature_82	Feature_83	Feature_84	Feature_85	Feature_86	Feature_87	Feature_88	Feature_89	Feature_90	Feature_91	Feature_92	Feature_93	Feature_94	Feature_95	Feature_96	Feature_97	Feature_98	Feature_99	Feature_100	Feature_101	Feature_102	Feature_103	Feature_104	Feature_105	Feature_106	Feature_107	Feature_108	Feature_109	Feature_110	Feature_111	Feature_112	Feature_113	Feature_114	Feature_115	Feature_116	Feature_117	Feature_118	Feature_119	Feature_120	Feature_121	Feature_122	Feature_123	Feature_124	Feature_125	Feature_126	Feature_127	Feature_128	Family_label	Cluster_id
1E7K_C:28-34_42-45	2.616626	-0.009014	-0.003465	-0.012847	-0.016369	-0.035757	-0.023675	-0.018754	-0.032621	-0.007696	1.464246	-0.015379	-0.004773	-0.016539	-0.002584	-0.012137	1.191846	-0.00928	-0.020737	-0.009382	1.126414	-0.013704	-0.002706	-0.019529	-0.024036	-0.016552	-0.023001	-0.017824	-0.019625	1.721882	0.051925	-0.00213	2.195436	-0.014218	-0.013813	-0.00999	2.210007	-0.009684	-0.031901	-0.040608	-0.022889	-0.023442	0.324637	-0.042946	-0.011451	-0.010254	-0.017271	-0.002551	-0.008706	-0.003378	-0.005061	-0.02262	-0.001874	-0.009016	-0.017993	-0.007445	-0.001643	-0.030858	-0.001182	-0.004467	-0.006118	0.616496	2.525632	-0.008209	2.164153	3.551785	0.60423	1.897995	-0.007841	-0.005002	-0.011432	-0.007246	-0.004372	-0.021103	-0.007435	-0.020672	-0.017898	3.830262	2.529052	-0.014186	-0.005713	-0.025599	-0.021811	-0.010286	0.905801	-0.019094	-0.019529	2.605264	-0.018237	-0.038511	-0.012146	-0.000611	3.730093	-0.034997	-0.001167	0.91236	0.005143	-0.000768	-0.015423	-0.022071	-0.004034	-0.020054	2.423013	-0.012204	-0.038353	-0.008869	-0.007773	3.152824	-0.01894	0.0432	-0.012856	0.413849	2.715239	-0.010299	-0.016011	-0.009992	-0.033487	-0.017146	-0.009007	-0.002227	-0.017075	-0.006015	-0.017691	4.403012	-0.022398	2.690501	-0.019781	-0.006906	IL	201
4LCK_F:16-23_83-90	-0.006723	5.024744	-0.036017	-0.012704	-0.021523	-0.002101	0.212014	-0.014216	-0.013518	4.247425	-0.018505	-0.023377	-0.005608	-0.007917	6.256544	-0.023349	-0.003478	1.276802	-0.001136	-0.036952	5.903691	2.266624	1.022928	-0.037208	-0.023614	-0.019598	0.875675	-0.045057	-0.026757	-0.003422	-0.042668	-0.003829	-0.021183	-0.011729	1.390849	-0.00877	0.345824	-0.02325	0.712795	1.070782	-0.010699	0.815694	-0.018423	0.022521	-0.00659	0.02056	0.213261	-0.009232	-0.038164	-0.042383	-0.013058	1.062812	3.592686	-0.025374	-0.016302	-0.001891	3.261863	-0.005007	1.781918	-0.016906	-0.003793	-0.019215	-0.036096	-0.060413	-0.035786	-0.048237	-0.006932	6.105443	-0.027822	-0.01767	1.494006	1.602537	-0.009444	0.674201	0.543405	1.137364	1.492844	0.828829	4.34255	-0.034673	-0.026514	-0.003374	-0.009841	-0.006852	-0.013694	1.51252	0.65695	4.009303	1.348817	3.670428	-0.01461	1.110427	-0.002137	3.732297	0.657593	1.777253	-0.008958	4.255776	1.730899	-0.026054	-0.024321	-0.003956	-0.009923	-0.006055	-0.00204	-0.01283	-0.002119	-0.01953	-0.022058	-0.006826	0.172846	1.156423	-0.009769	-0.011874	-0.049033	-0.010158	-0.032913	-0.003551	4.34014	3.672951	0.046468	2.096639	0.730367	4.843395	-0.037802	-0.012381	0.550669	-0.011797	IL	50
6D9J_2:563-565_585-592	0.912773	0.710384	-0.017789	-0.005644	-0.002389	-0.022457	-0.006294	-0.017502	-0.022877	-0.019824	0.300848	-0.000734	2.108294	-0.016572	-0.014595	0.657153	0.584792	0.153315	0.649699	-0.022499	1.085916	-0.001068	-0.000324	-0.024089	-0.006771	1.097644	-0.005007	1.157378	0.991595	2.135169	2.213999	-0.006705	2.798404	-0.023076	-0.00857	-0.00904	1.259288	-0.002452	-0.024101	-0.027186	-0.006506	-0.006203	-0.008146	-0.020666	0.795172	-0.020349	-0.010522	0.236107	1.529585	-0.00239	3.023231	-0.004743	1.142926	-0.009375	0.004883	-0.001745	0.70073	-0.023878	-0.010295	-0.00095	-0.003822	-0.011619	3.755743	1.549826	0.464429	2.697417	-0.00069	1.696443	1.767634	0.859031	-0.019598	0.887054	0.558171	-0.020908	-0.012485	-0.000423	-0.022166	2.689057	0.202751	-0.004491	0.558543	-0.007923	-0.000802	1.814513	0.353584	0.882242	1.318349	1.115548	-0.000801	-0.031782	1.869443	0.611896	3.769764	-0.027387	0.868537	1.650823	-0.002062	-0.000321	1.118414	-0.020425	1.885439	-0.018935	2.922338	-0.004972	-0.011684	0.032706	-0.019582	3.454029	-0.001431	-0.002461	1.002288	0.580813	2.201494	0.130283	-0.006812	0.767277	-0.01245	-0.013818	-0.001748	0.972952	0.455949	2.161807	-0.019456	2.393568	-0.026572	2.566326	-0.007974	1.420754	IL	88
6ERI_AA:2653-2657_2792-2800	-0.012325	2.461857	-0.003692	-0.001948	-0.002148	1.220823	-0.009027	1.509519	-0.014523	1.729236	-0.017457	0.932926	-0.006189	-0.009141	4.88496	-0.007361	-0.007855	1.354696	0.2426	-0.012552	3.238946	1.567228	-0.003277	0.868129	-0.003168	-0.013363	1.725843	-0.028432	-0.001247	-0.008141	-0.021742	-0.022368	-0.002661	-0.014801	-0.003323	-0.001177	-0.009825	-0.017873	0.651705	0.757129	-0.007536	3.337556	1.554318	-0.006888	-0.013165	1.841712	0.06722	-0.006727	-0.001897	-0.019321	-0.010508	-0.002745	3.210946	-0.01202	0.062919	-0.003194	4.433495	0.191717	2.373462	-0.011179	0.12346	-0.012473	-0.021527	-0.024995	-0.025585	-0.018935	-0.016382	3.464714	-0.003068	-0.008953	3.724819	0.456923	-0.008975	2.011229	-0.00326	2.522371	1.060131	1.245959	1.315784	-0.00497	-0.006284	1.889465	0.836025	-0.011441	-0.012909	2.750482	2.319693	1.18996	0.900797	1.929935	-0.001377	1.767941	-0.01361	4.660217	0.663627	0.775853	-0.009331	3.931828	2.037894	-0.008364	-0.010068	-0.007984	-0.019463	0.886698	3.602021	-0.006648	1.96198	-0.018623	-0.007135	0.453027	-0.00302	-0.00927	-0.009576	-0.013002	-0.025308	-0.005327	-0.000134	0.618211	2.562339	3.370335	-0.011011	2.902491	1.472752	4.464629	-0.017788	-0.020465	1.16237	-0.022031	IL	45
3J7Q_5:1957-1967_2020-2026	1.805519	2.969168	-0.025357	0.944009	-0.002188	-0.003933	4.011812	1.881596	-0.004402	-0.014405	1.551253	-0.005819	3.135031	-0.004644	0.16606	0.292238	0.231444	0.803991	2.421011	-0.018871	4.54085	1.253695	-0.013954	-0.009966	-0.015696	2.412739	-0.02488	0.992066	-0.012503	2.844138	0.500875	0.755674	-0.001539	-0.013538	0.706427	-0.028494	-0.004755	0.499556	-0.005345	-0.013163	-0.026678	-0.0097	-0.037699	0.431573	1.985567	-0.044898	-0.020996	0.605104	-0.009929	0.545714	3.205212	2.400347	-0.004518	0.368642	-0.004292	-0.005533	-0.02071	0.881603	-0.011501	-0.002788	-0.001406	-0.041932	2.464191	-0.029583	-0.019108	1.141352	0.5119	4.646164	-0.032879	-0.011325	1.352578	0.420674	0.171798	-0.012455	1.570278	-0.013359	-0.02146	-0.017549	2.61105	-0.026842	1.981809	-0.003183	-0.009148	1.858669	0.076955	1.585322	1.602619	3.957896	2.073633	-0.006777	2.663557	-0.003958	1.930214	0.141606	2.530976	0.56746	-0.010937	-0.010345	-0.000973	-0.009641	-0.008529	-0.037047	2.074851	-0.036827	0.983319	1.605139	-0.031741	3.421861	-0.024832	-0.01038	1.643053	0.886049	1.994582	0.652629	-0.03177	2.208625	-0.036368	1.598506	3.745075	1.287136	-0.014776	-0.020207	-0.012612	-0.000959	-0.053963	2.354745	-0.029028	5.086052	IL	322
4LFB_A:1057-1058_1199-1203	-0.010592	-0.022916	0.919286	2.163041	1.024726	1.18568	0.44075	-0.001315	0.748458	1.185421	-0.016648	0.683954	-0.023417	1.744724	-0.025532	1.126817	-0.010416	-0.012229	-0.002925	1.427988	-0.026869	-0.01866	-0.003216	-0.017087	1.46515	1.534161	-0.009795	-0.014357	2.561986	0.286178	-0.015308	-0.002944	-0.00811	3.194655	2.789254	-0.002824	-0.011391	0.054153	1.303593	0.764498	0.574901	-0.005612	-0.001882	-0.001681	0.447665	1.992127	1.404295	-0.014938	-0.001699	1.213183	-0.018268	0.096002	-0.015581	0.538653	1.182174	0.93039	-0.040855	-0.012697	0.075116	2.305432	-0.004641	-0.002529	-0.007709	-0.003118	-0.005748	-0.006393	1.185154	-0.03606	-0.004109	-0.016795	-0.010952	-0.005801	-0.007873	-0.023408	-0.01209	-0.0156	1.857873	-0.009957	-0.022848	2.608087	-0.000493	-0.002861	0.901103	-0.000216	0.616116	-0.010832	-0.028145	-0.00412	-0.003852	0.683712	-0.016077	-0.004597	-0.015293	-0.004195	-0.023818	-0.005729	-0.004645	-0.023629	-0.00822	0.985069	-0.010896	0.27864	-0.015811	-0.01151	-0.021122	-0.009043	0.362632	-0.01996	1.986905	-0.004355	-0.010107	-0.010976	-0.009384	1.23344	2.499014	-0.010556	0.246182	-0.016338	-0.009641	-0.02178	-0.007942	-0.028788	-0.003293	-0.011297	1.51882	-0.003482	0.220655	1.851638	IL	23
4Y4O_2A:2459-2460_2490-2493	0.172834	-0.012139	4.241592	2.724743	0.954118	0.411042	-0.016989	4.016602	-0.00467	0.463549	-0.000781	-0.002784	-0.026993	0.437688	0.031569	0.457694	-0.009877	-0.006168	-0.011352	3.07589	-0.025891	-0.005906	-0.02199	0.764286	0.6312	-0.006624	-0.005606	-0.005419	2.58831	-0.017713	-0.012444	-0.01549	-0.015525	2.698154	0.544422	0.547299	-0.009906	-0.010502	1.243101	0.510245	-0.006071	2.931834	3.853907	-0.02124	-0.005026	3.449404	-0.004119	-0.01479	1.951691	2.808604	-0.018582	-0.013557	-0.011951	0.984394	0.833029	1.092112	-0.008593	0.292595	1.692317	1.889319	-0.003065	4.238528	-0.013972	2.254932	0.939413	2.410726	0.199173	-0.01995	2.506931	-0.028636	0.999708	-0.000765	-0.007661	0.313171	-0.007713	0.234032	2.210207	0.942101	-0.018052	2.049793	2.083742	-0.008686	-0.005762	-0.022816	1.86969	1.16468	-0.000789	-0.012182	-0.011951	-0.000792	-0.021506	1.388381	-0.012389	1.993409	-0.017948	-0.013841	-0.015235	0.482921	2.283031	3.272792	1.364026	-0.00354	-0.030031	-0.006235	-0.001093	-0.002951	2.694705	-0.0207	1.130816	0.323242	-0.015326	-0.018474	-0.006101	1.821214	3.068976	-0.008525	2.995496	0.189677	1.496378	-0.001421	-0.00644	-0.007243	1.054123	-0.00592	2.816472	-0.008641	-0.004065	-0.002969	IL	203
6GAZ_AA:537-541_824-828	-0.001687	-0.010732	2.713381	0.712723	0.240769	-0.001569	-0.021876	3.76566	-0.001269	1.029523	0.664628	-0.002242	-0.018349	-0.001169	0.606449	1.28145	-0.014413	-0.002131	-0.010627	2.049998	-0.015596	-0.00069	-0.017583	-0.003726	0.596792	0.031117	-0.01398	-0.01873	1.168325	-0.009505	-0.016725	-0.011232	-0.010238	2.09919	1.521734	-0.007362	-0.000948	-0.011454	0.486119	0.20793	-0.003117	2.676039	2.889413	-0.011137	-0.007519	2.477009	1.732536	-0.013716	1.098738	1.331466	-0.031542	-0.012952	-0.012413	0.294125	0.635047	-0.0051	0.201021	-0.005518	1.377005	0.495031	-0.013438	2.694124	-0.020308	1.984869	1.517412	-0.002426	-0.006463	-0.017584	1.453002	-0.013689	-0.00609	1.329264	-0.006927	0.319503	-0.001412	-0.000437	2.075593	0.909082	0.496261	1.817063	1.741438	-0.003784	-0.003425	-0.021036	2.038713	-0.005454	-0.007957	-0.007286	-0.007467	-0.003326	-0.019186	3.077142	-0.000204	0.927742	-0.012498	-0.011211	-0.00429	0.476407	2.398593	0.483826	1.254513	-0.000809	-0.016807	-0.002995	1.082832	1.146524	2.58985	-0.015814	0.697638	-0.00212	-0.020111	-0.017396	-0.003758	1.446946	0.887893	-0.007263	2.626717	0.035319	0.820567	-0.018558	-0.002744	-0.001559	1.925608	0.039582	0.605303	-0.007669	-0.000985	0.055751	IL	136
5XY3_1:2501-2505_2542-2544	-0.006648	-0.02406	3.566708	2.86478	1.162259	0.243646	-0.016633	3.789923	0.972717	-0.010716	0.336887	-0.001984	-0.029917	0.677005	-0.005029	1.414594	-0.014276	-0.013471	-0.014694	3.435925	-0.03322	-0.019732	-0.027283	-0.012635	2.09018	0.50722	-0.010646	-0.009382	3.49115	-0.010433	-0.018184	-0.018755	-0.017326	3.150069	1.674705	-0.001275	-0.007523	-0.014968	0.407717	-0.004401	-0.009468	2.556992	2.803533	-0.014231	-0.010087	3.388086	-0.005983	-0.014641	1.986288	3.891735	-0.030653	-0.012324	-0.014531	0.783291	1.55919	1.244021	-0.029077	-0.018553	0.652524	3.645809	-0.016293	3.35339	-0.018029	3.682367	1.779464	0.598746	0.704779	-0.035504	2.62776	-0.029319	-0.021134	0.13841	-0.010857	-0.022359	-0.004149	-0.010209	2.272763	0.539464	-0.013152	3.743055	1.576522	-0.011567	-0.008941	-0.022713	3.280776	-0.005953	-0.011187	-0.01026	-0.009212	-0.007041	-0.01897	2.296637	-0.005311	-0.018039	-0.026965	-0.021908	-0.012644	-0.013092	2.01263	2.28452	1.013209	-0.00667	-0.023947	-0.012631	-0.009574	0.0293	3.002796	-0.019759	1.905502	0.44478	-0.018299	-0.012999	-0.00594	1.948471	3.459128	-0.011083	1.585404	-0.017403	1.751784	-0.021951	-0.009621	-0.019001	-0.010721	-0.008777	2.650657	-0.004918	-0.010756	1.605163	IL	156
5XY3_1:1672-1677_1690-1697	1.459709	-0.003392	-0.019694	-0.010806	0.772775	-0.01708	1.101197	-0.030565	0.603014	-0.000294	2.022651	-0.023123	2.638148	-0.016606	-0.008415	1.333443	-0.003188	-0.020342	0.344225	-0.014536	-0.016216	-0.00356	2.875359	-0.026404	-0.00583	1.678659	-0.021669	3.819518	-0.015926	3.149582	1.243126	0.96869	0.823969	-0.015671	-0.013377	-0.003438	-0.001282	-0.004444	-0.015616	-0.021941	0.418952	-0.025889	-0.010918	-0.012246	1.462002	-0.025596	-0.020041	2.420893	-0.002179	1.567813	4.238945	0.799934	-0.00663	-0.002605	-0.020694	0.815284	1.717065	-0.032818	-0.01695	1.464488	-0.024831	-0.019797	0.940089	1.5138	-0.008909	2.339961	0.626552	0.07271	1.179919	2.740241	-0.04297	-0.001522	0.505537	-0.028005	-0.006013	-0.015581	-0.026175	1.086086	1.385643	-0.005475	-0.012939	-0.038304	-0.018611	1.010299	0.217866	-0.014252	-0.012337	0.920726	-0.008808	-0.014189	2.865034	0.28138	5.15948	-0.03559	1.354	2.062144	-0.009351	1.246998	1.14384	-0.014596	2.376828	-0.012572	2.140751	-0.031351	-0.034385	2.317358	-0.04098	3.470941	0.014938	-0.007272	3.256289	-0.009068	1.691965	-0.007326	0.068142	2.545445	-0.015924	-0.027292	-0.026307	2.040856	0.003091	1.647267	-0.026807	-0.007367	-0.015087	3.226433	-0.026135	1.866937	IL	294
6HA1_a:1268-1271_1282-1285	-0.002186	-0.03724	-0.002781	1.383706	1.042641	1.819224	1.958234	-0.023266	2.34398	0.054078	-0.022585	1.234497	-0.009265	3.254983	-0.046011	0.58783	1.268884	-0.020858	1.903194	2.043992	-0.039307	-0.003103	0.823438	0.614754	2.546685	2.212007	-0.011773	-0.000364	2.401085	0.844875	-0.002018	2.467021	-0.002167	2.469346	3.791022	-0.006472	-0.010742	1.925526	1.951195	1.130913	3.034523	-0.018261	-0.020532	2.489742	1.856513	1.199857	2.902076	-0.020272	-0.01079	-0.004113	-0.028968	1.39278	-0.03049	1.125483	2.366906	-0.007392	-0.064733	0.292161	-0.006306	1.732955	1.217885	-0.019513	0.689644	-0.005839	-0.003812	-0.002853	0.745803	-0.054641	-0.009365	-0.002551	0.189435	-0.016909	0.118792	-0.01383	-0.001882	-0.007252	0.917136	-0.041865	-0.038038	2.039567	-0.006043	2.937349	2.022453	1.448831	-0.003324	-0.024418	-0.023793	-0.014443	1.073008	1.154588	-0.008027	-0.021443	-0.021016	-0.002308	-0.026574	-0.018008	1.678846	-0.043783	-0.019284	1.380567	-0.021766	3.369576	-0.005714	0.619422	-0.019618	-0.009927	-0.022405	-0.017349	2.938263	-0.009494	-0.006789	-0.01298	-0.005847	2.09215	2.717205	-0.016175	-0.001405	-0.002085	-0.028642	-0.015262	1.330231	-0.053597	-0.011223	-0.024503	1.645999	-0.008452	1.61179	2.047447	IL	19
6AZ3_1:81-88_96-101	-0.003719	3.548282	-0.01408	-0.022328	-0.010396	-0.017227	-0.013135	-0.020235	-0.023656	5.364928	-0.001885	-0.01943	-0.019304	-0.024716	4.09476	-0.025366	-0.004115	0.417855	-0.020697	-0.026867	4.387596	1.957976	-0.003786	-0.018948	-0.022063	-0.023298	-0.008926	-0.03007	-0.022404	-0.024591	-0.035495	-0.005112	-0.015588	-0.013418	0.370917	-0.010017	1.344074	-0.017138	-0.005812	0.579435	-0.015239	1.673944	-0.010357	-0.024028	-0.022041	1.430796	1.005819	-0.014955	-0.0227	-0.050942	-0.02845	-0.019499	1.256521	-0.001302	-0.029035	0.714372	3.956192	-0.006928	2.051694	-0.025158	-0.001667	-0.008389	-0.032362	-0.040183	-0.030406	-0.017285	-0.005505	4.138076	-0.005092	-0.018403	1.616469	1.055621	-0.008332	0.1693	-0.000391	1.049001	2.263438	0.808138	5.615909	-0.019235	-0.006627	1.11407	-0.005236	-0.018946	-0.018213	1.231878	-0.015626	3.148778	-0.004831	2.480986	-0.016618	2.417447	-0.017913	4.741552	-0.002426	2.646138	-0.010638	5.11732	1.359008	-0.00559	-0.026636	-0.005094	-0.027447	0.900869	1.09071	-0.008685	-0.011335	-0.027918	-0.004946	-0.004308	-0.021656	-0.002052	-0.036083	-0.027133	-0.032505	-0.001478	-0.023689	1.277366	1.265373	2.756659	-0.003284	4.232668	3.274618	4.581995	-0.014576	-0.032456	1.95689	-0.037671	IL	197
3J7P_S2:1560-1562_1573-1575	-0.009679	-0.021621	2.994814	2.944239	1.348211	0.883639	-0.010135	2.441221	0.492184	-0.002424	-0.002461	-0.001769	-0.030197	1.1201	-0.012996	1.410906	-0.010307	-0.016428	-0.009955	2.790799	-0.030739	-0.019023	-0.021826	-0.011416	1.267806	0.670357	-0.011617	-0.00828	3.392847	-0.005105	-0.013975	-0.010085	-0.014292	3.256232	1.844507	-0.002713	-0.009019	-0.009098	0.944591	-0.000566	-0.005646	1.475418	2.066962	-0.015747	-0.005607	2.749654	-0.001437	-0.013167	1.71921	3.194014	-0.022578	-0.008328	-0.018811	1.321984	1.064869	1.095128	-0.031813	-0.013504	0.692409	2.746975	-0.011833	2.126095	-0.009218	2.537096	0.656233	1.181228	0.883927	-0.031659	2.321959	-0.030335	-0.01039	0.020637	-0.010048	-0.019423	-0.009254	-0.011396	1.859479	0.080941	-0.018165	3.367371	1.599765	-0.011458	-0.002247	-0.014344	2.351722	-0.005026	-0.017819	-0.008563	-0.010284	-0.003157	-0.018028	0.925874	-0.012511	-0.010498	-0.027069	-0.014456	-0.013027	-0.015185	1.475542	2.349116	0.582747	-0.005788	-0.023979	-0.011652	-0.019632	-0.003299	2.1077	-0.022929	1.900442	0.303959	-0.017745	-0.010754	-0.009381	1.886897	3.687725	-0.010409	1.554925	-0.013151	1.00391	-0.020368	-0.006959	-0.019789	-0.006037	-0.012771	2.850367	-0.004307	-0.002642	1.51065	IL	153
5ZEB_a:975-979_1024-1025	-0.007631	-0.02324	1.827357	2.743497	1.534529	1.170951	-0.006254	1.223534	0.820752	0.086803	-0.009132	0.316572	-0.026909	1.062853	-0.020332	1.208909	-0.005825	-0.015086	-0.006977	2.429838	-0.030151	-0.015773	-0.016784	-0.008647	1.382197	0.822312	-0.010678	-0.007982	3.137374	-0.002393	-0.011973	-0.003411	-0.010931	2.959611	2.076351	-0.00176	-0.010047	-0.004823	1.055435	0.142692	0.044947	1.1582	1.057592	-0.008591	-0.002023	2.262255	0.656917	-0.015668	1.162015	2.169983	-0.021206	-0.00566	-0.023321	0.983574	1.404141	0.905981	-0.039409	-0.009341	0.347842	2.74662	-0.005625	1.021675	-0.006166	1.629408	-0.001272	0.7806	1.039512	-0.038714	1.53689	-0.025634	-0.005499	-0.00588	-0.010121	-0.01882	-0.011851	-0.010643	1.926941	-0.009198	-0.020874	3.374152	0.93909	-0.000991	0.694614	-0.007512	1.312449	-0.005907	-0.017369	-0.007299	-0.007507	0.21954	-0.016761	0.033409	-0.014702	-0.002674	-0.028637	-0.011606	-0.007384	-0.020462	0.564675	1.587047	-0.002351	0.170097	-0.021502	-0.005754	-0.01973	-0.004703	1.382403	-0.022737	2.175771	0.222246	-0.019772	-0.012547	-0.013212	1.787462	3.637501	-0.009286	1.434258	-0.010084	0.106535	-0.018996	-0.002748	-0.023697	-0.005421	-0.014588	2.308032	-0.004726	0.339813	1.51406	IL	120
6AZ1_1:1642-1644_1675-1677	-0.015232	-0.01697	2.028494	1.811819	0.622016	1.381665	0.223875	1.697067	1.545787	-0.00908	-0.006056	1.379261	-0.029035	0.633103	-0.008209	2.07481	-0.003562	-0.005969	0.389704	2.309421	-0.022379	-0.020013	-0.011171	-0.006155	1.82432	1.203637	-0.005389	0.032588	3.577822	-0.006698	-0.013626	-0.00873	-0.023337	1.847997	1.271157	-0.001809	-0.008432	0.256987	0.7987	-0.004794	-0.003909	-0.001088	0.543861	0.634922	-0.009525	1.498292	-0.010698	-0.016348	1.665703	1.683316	-0.02377	-0.000243	-0.016771	1.093706	1.498583	0.677014	-0.024583	-0.016429	-0.000815	2.238433	-0.017825	0.684571	-0.015011	1.798905	1.137663	-0.006106	-0.0004	-0.023009	1.232614	-0.01776	-0.011014	-0.002312	-0.010717	-0.016534	-0.002889	-0.004549	0.924508	0.135668	-0.007551	3.153573	1.552265	-0.002065	0.293092	-0.014842	1.378907	0.162513	-0.024201	-0.016596	-0.003725	-0.004996	-0.008872	-0.001693	-0.020994	-0.027551	-0.019489	-0.020937	-0.004529	-0.017781	0.4452	1.822918	-0.004864	-0.005676	-0.013468	-0.011652	-0.002822	-0.000909	1.413371	-0.015238	1.860771	-0.001756	-0.013304	-0.000232	-0.01163	1.200259	1.882242	-0.009923	0.545041	-0.009662	1.325485	-0.0115	-0.007652	-0.022104	-0.017624	-0.009162	2.179811	-0.005904	-0.000449	0.771336	IL	250
6D9J_5:1911-1920_2063-2065	-0.001823	1.587317	-0.022441	2.466958	1.05064	-0.015247	0.864848	-0.009219	-0.003426	3.634934	1.702464	0.702472	-0.009572	-0.02144	-0.015549	-0.00037	-0.012338	1.929173	-0.002783	-0.024707	1.639004	1.033784	0.945574	-0.062436	-0.007337	2.148105	-0.008253	1.147746	0.788824	-0.013581	-0.008984	0.350925	-0.001508	-0.010172	2.629772	1.235496	3.177173	-0.007271	-0.006155	-0.00022	-0.014574	0.834931	-0.029406	-0.021039	0.440545	-0.010306	2.240973	-0.001243	-0.008107	-0.00108	1.384416	-0.001109	1.061662	-0.012257	-0.000603	1.161496	-0.010983	-0.005269	0.224195	1.666017	-0.001394	1.297647	-0.020891	-0.007645	-0.018205	-0.003559	-0.008012	0.130581	-0.015362	1.268027	-0.026051	1.442854	0.747133	-0.033798	-0.002342	0.710941	2.385049	0.17425	0.0151	0.301903	1.929193	0.366905	-0.006081	-0.00677	1.044408	1.614788	-0.012259	3.20146	-0.00219	0.904392	-0.000353	2.493872	1.546331	-0.015876	-0.004055	2.139662	-0.021481	1.410334	2.370673	-0.019958	2.801988	-0.021754	-0.017428	0.039866	-0.002729	1.782194	-0.009306	0.802648	0.763714	-0.011578	1.038094	3.365514	-0.005065	0.223811	0.057646	0.595023	-0.031815	2.173078	2.960932	0.509157	-0.007817	2.228319	2.27678	2.123431	-0.031092	0.74236	0.117009	0.63389	IL	174
5V7Q_A:1191-1194_1202-1205	-0.00744	-0.01719	1.169449	2.113839	0.833418	0.677601	-0.002326	0.30635	0.852019	-0.004289	-0.016471	0.95882	-0.025579	0.869907	-0.020452	1.548788	-0.004879	-0.004318	-0.008678	1.998283	-0.023389	-0.017718	-0.014966	-0.003919	1.426386	0.889816	-0.001278	-0.001111	3.459692	-0.006043	-0.008993	-0.01333	-0.012343	2.186775	1.681702	-0.004481	0.047791	0.213195	0.67084	-0.004214	-0.000804	0.087339	-0.000309	-0.000466	-0.008239	1.663391	-0.00541	-0.022975	1.153477	1.140194	-0.021293	-0.004793	-0.017771	0.910381	1.521608	0.371327	-0.03593	-0.010055	-0.008263	2.177599	-0.005052	1.218439	0.039842	1.205834	0.314543	0.457336	0.590632	-0.027608	0.824803	-0.017875	-0.006831	-0.003488	-0.012965	-0.030937	-0.013582	-0.00568	1.399389	-0.010513	-0.014913	3.767552	0.775145	-0.002829	0.774987	-0.012193	0.853403	0.241979	-0.018052	-0.002022	-0.005873	-0.002002	-0.012286	-0.000669	-0.015304	-0.014316	-0.024975	-0.008711	-0.000517	-0.01773	-0.001138	1.751249	-0.013069	-0.006445	-0.019192	0.31244	-0.017391	-0.009363	0.912556	-0.023342	2.310202	0.371514	-0.017108	-0.002579	-0.014533	1.429516	3.11441	-0.015602	0.549859	-0.008425	0.690443	-0.015007	-0.000539	-0.025557	-0.011557	-0.009964	2.5052	-0.004284	0.003657	1.09048	IL	274
